id_Location,id_Date,MinTemp,MaxTemp,Rainfall,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,Month_cos,Month_sin,Season_cos,Season_sin,WindGustDir_cos,WindGustDir_sin,WindDir9am_cos,WindDir9am_sin,WindDir3pm_cos,WindDir3pm_sin,Year_2007,Year_2008,Year_2009,Year_2010,Year_2011,Year_2012,Year_2013,Year_2014,Year_2015,Year_2016,Year_2017
Ballarat,2009-12-14,7.1,21.5,0.2,37.0,24.0,22.0,66.0,43.0,1021.4,1020.1,0.0,8.0,12.2,20.7,0.0,0.0,1.0,0.0,1.0,0.0,-0.273663,-0.961826,0.739009,0.673696,-0.602635,-0.798017,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-12-15,7.1,29.8,0.0,28.0,13.0,9.0,28.0,13.0,1019.3,1016.7,0.0,8.0,19.3,27.7,0.0,0.0,1.0,0.0,1.0,0.0,0.092268,0.995734,-0.602635,-0.798017,-0.273663,-0.961826,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-12-16,14.6,35.2,0.0,59.0,28.0,33.0,27.0,18.0,1014.5,1010.7,4.0,8.0,24.8,32.5,0.0,0.0,1.0,0.0,1.0,0.0,0.092268,0.995734,0.739009,-0.673696,-0.982973,0.18375,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-12-17,17.2,21.1,0.0,50.0,4.0,22.0,72.0,98.0,1009.1,1007.9,8.0,8.0,18.9,17.2,0.0,1.0,1.0,0.0,1.0,0.0,-0.850217,0.526432,-0.850217,0.526432,-0.982973,0.18375,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-12-18,4.1,21.1,11.8,43.0,22.0,26.0,66.0,41.0,1018.4,1016.1,1.0,8.0,11.1,20.1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.092268,0.995734,0.092268,0.995734,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-12-19,10.7,18.3,0.0,39.0,17.0,19.0,89.0,55.0,1018.8,1019.6,7.0,6.0,11.6,16.4,0.0,0.0,1.0,0.0,1.0,0.0,0.739009,0.673696,-0.982973,0.18375,0.092268,-0.995734,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-12-20,7.8,23.1,0.2,35.0,24.0,13.0,65.0,37.0,1013.3,1011.6,6.0,8.0,13.2,20.8,0.0,0.0,1.0,0.0,1.0,0.0,-0.273663,-0.961826,0.739009,0.673696,-0.982973,-0.18375,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-12-21,7.7,27.5,0.0,37.0,7.0,9.0,42.0,28.0,1013.3,1011.2,3.0,8.0,18.7,26.1,0.0,0.0,1.0,0.0,0.0,1.0,-0.850217,-0.526432,0.739009,0.673696,0.932472,0.361242,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-12-22,9.2,27.5,0.0,31.0,15.0,20.0,51.0,32.0,1012.2,1011.3,1.0,8.0,18.0,26.0,0.0,0.0,1.0,0.0,0.0,1.0,0.739009,-0.673696,0.739009,0.673696,0.092268,-0.995734,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-12-23,12.9,35.5,0.0,70.0,31.0,35.0,38.0,18.0,1010.8,1006.8,5.0,8.0,24.1,34.4,0.0,0.0,1.0,0.0,0.0,1.0,-0.602635,-0.798017,-0.982973,-0.18375,-0.982973,0.18375,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-12-24,21.1,23.2,0.0,39.0,11.0,13.0,57.0,59.0,1004.5,1006.6,8.0,8.0,21.4,22.9,0.0,1.0,1.0,0.0,0.0,1.0,-0.850217,0.526432,-0.602635,0.798017,0.445738,0.895163,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-12-25,6.7,19.7,4.0,54.0,31.0,33.0,62.0,43.0,1015.3,1014.1,2.0,8.0,12.1,18.5,1.0,0.0,1.0,0.0,0.0,1.0,-0.850217,-0.526432,-0.602635,0.798017,-0.273663,0.961826,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-12-26,7.5,21.2,0.0,43.0,28.0,30.0,64.0,45.0,1017.7,1016.7,0.0,8.0,13.3,20.2,0.0,0.0,1.0,0.0,0.0,1.0,-0.273663,-0.961826,-0.273663,0.961826,0.092268,-0.995734,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-12-27,10.4,24.3,0.0,43.0,20.0,20.0,68.0,43.0,1017.4,1015.8,4.0,8.0,16.1,23.1,0.0,0.0,1.0,0.0,0.0,1.0,-0.273663,-0.961826,0.739009,0.673696,0.092268,-0.995734,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-12-28,9.5,27.6,0.0,39.0,13.0,19.0,54.0,31.0,1017.8,1017.9,0.0,8.0,19.3,26.3,0.0,0.0,1.0,0.0,0.0,1.0,0.739009,-0.673696,-0.273663,0.961826,0.092268,-0.995734,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-12-29,11.4,26.5,0.0,50.0,22.0,28.0,60.0,34.0,1022.1,1021.4,0.0,8.0,17.9,25.6,0.0,0.0,1.0,0.0,0.0,1.0,0.092268,-0.995734,-0.273663,0.961826,-0.602635,-0.798017,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-12-30,13.6,33.8,0.0,50.0,31.0,22.0,41.0,30.0,1020.7,1016.7,0.0,8.0,24.7,32.8,0.0,0.0,1.0,0.0,0.0,1.0,0.092268,-0.995734,0.739009,-0.673696,0.445738,-0.895163,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-12-31,20.0,33.4,0.0,65.0,35.0,35.0,52.0,35.0,1013.3,1008.7,2.0,8.0,26.2,32.3,0.0,1.0,1.0,0.0,0.0,1.0,-0.602635,0.798017,-0.982973,-0.18375,-0.273663,-0.961826,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2010-01-01,15.5,25.2,17.8,33.0,9.0,13.0,99.0,86.0,1009.8,1007.6,8.0,8.0,16.6,21.6,1.0,1.0,0.866025,0.5,0.0,1.0,-0.273663,0.961826,-0.602635,0.798017,0.092268,-0.995734,0,0,0,1,0,0,0,0,0,0,0
Ballarat,2010-01-02,11.2,19.4,1.4,52.0,22.0,30.0,88.0,48.0,1011.0,1012.1,7.0,8.0,12.0,18.2,1.0,0.0,0.866025,0.5,0.0,1.0,-0.850217,0.526432,0.092268,0.995734,-0.982973,-0.18375,0,0,0,1,0,0,0,0,0,0,0
Ballarat,2010-01-03,8.4,18.2,0.2,39.0,20.0,20.0,65.0,53.0,1018.7,1018.1,7.0,7.0,11.9,15.9,0.0,0.0,0.866025,0.5,0.0,1.0,0.739009,-0.673696,-0.602635,0.798017,-0.982973,-0.18375,0,0,0,1,0,0,0,0,0,0,0
Ballarat,2010-01-04,9.2,27.0,0.0,37.0,13.0,9.0,64.0,31.0,1017.3,1014.1,0.0,8.0,15.1,25.1,0.0,0.0,0.866025,0.5,0.0,1.0,-0.982973,-0.18375,-0.602635,-0.798017,-0.850217,-0.526432,0,0,0,1,0,0,0,0,0,0,0
Ballarat,2010-01-05,8.3,28.0,0.0,43.0,20.0,22.0,42.0,36.0,1013.8,1013.5,0.0,8.0,21.8,27.2,0.0,0.0,0.866025,0.5,0.0,1.0,-0.850217,-0.526432,-0.982973,-0.18375,0.092268,0.995734,0,0,0,1,0,0,0,0,0,0,0
Ballarat,2010-01-06,8.4,24.1,0.0,37.0,24.0,20.0,76.0,33.0,1017.7,1012.1,5.0,8.0,12.6,21.9,0.0,0.0,0.866025,0.5,0.0,1.0,-0.850217,-0.526432,-0.602635,0.798017,-0.273663,0.961826,0,0,0,1,0,0,0,0,0,0,0
Ballarat,2010-01-07,9.3,25.6,0.0,41.0,24.0,20.0,69.0,36.0,1017.0,1015.7,0.0,8.0,14.8,24.2,0.0,0.0,0.866025,0.5,0.0,1.0,-0.273663,-0.961826,-0.602635,-0.798017,-0.602635,-0.798017,0,0,0,1,0,0,0,0,0,0,0
Ballarat,2010-01-08,8.2,32.8,0.0,43.0,19.0,17.0,33.0,23.0,1016.5,1014.6,1.0,8.0,23.7,30.8,0.0,0.0,0.866025,0.5,0.0,1.0,-0.273663,0.961826,0.739009,-0.673696,-0.273663,-0.961826,0,0,0,1,0,0,0,0,0,0,0
Ballarat,2010-01-09,15.1,36.7,0.0,46.0,24.0,22.0,22.0,11.0,1015.3,1013.7,4.0,8.0,27.0,36.0,0.0,0.0,0.866025,0.5,0.0,1.0,1.0,0.0,-0.982973,-0.18375,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0
Ballarat,2010-01-10,13.9,37.3,0.0,43.0,7.0,19.0,36.0,18.0,1015.9,1014.0,0.0,8.0,24.1,36.7,0.0,0.0,0.866025,0.5,0.0,1.0,-0.602635,-0.798017,0.739009,0.673696,-0.850217,-0.526432,0,0,0,1,0,0,0,0,0,0,0
Ballarat,2010-01-11,16.5,39.9,0.0,54.0,22.0,26.0,24.0,18.0,1011.8,1007.5,2.0,1.0,29.8,38.3,0.0,0.0,0.866025,0.5,0.0,1.0,-0.602635,0.798017,0.739009,-0.673696,0.445738,0.895163,0,0,0,1,0,0,0,0,0,0,0
Ballarat,2010-01-12,24.6,29.0,0.0,56.0,9.0,30.0,56.0,73.0,1005.1,1007.7,4.0,8.0,26.7,21.7,0.0,1.0,0.866025,0.5,0.0,1.0,1.0,0.0,1.0,0.0,0.932472,0.361242,0,0,0,1,0,0,0,0,0,0,0
Ballarat,2010-01-13,11.1,19.3,3.4,41.0,20.0,24.0,71.0,48.0,1015.1,1016.0,7.0,8.0,13.3,17.3,1.0,0.0,0.866025,0.5,0.0,1.0,-0.850217,0.526432,-0.602635,0.798017,0.092268,-0.995734,0,0,0,1,0,0,0,0,0,0,0
Ballarat,2010-01-14,7.6,22.7,0.0,39.0,26.0,19.0,62.0,40.0,1018.9,1017.2,4.0,8.0,13.4,21.1,0.0,0.0,0.866025,0.5,0.0,1.0,-0.982973,-0.18375,-0.273663,0.961826,-0.982973,-0.18375,0,0,0,1,0,0,0,0,0,0,0
Ballarat,2010-01-15,10.4,29.7,0.0,46.0,22.0,13.0,65.0,20.0,1016.0,1012.9,3.0,8.0,16.3,27.4,0.0,0.0,0.866025,0.5,0.0,1.0,-0.273663,-0.961826,-0.602635,-0.798017,-0.982973,0.18375,0,0,0,1,0,0,0,0,0,0,0
Ballarat,2010-01-16,9.8,27.4,0.0,54.0,20.0,28.0,28.0,31.0,1008.1,1006.8,2.0,8.0,24.2,26.0,0.0,0.0,0.866025,0.5,0.0,1.0,-0.850217,0.526432,-0.982973,-0.18375,0.932472,0.361242,0,0,0,1,0,0,0,0,0,0,0
Ballarat,2010-01-17,7.2,18.0,0.0,65.0,22.0,33.0,71.0,37.0,1009.6,1008.8,7.0,8.0,12.0,16.5,0.0,1.0,0.866025,0.5,0.0,1.0,0.739009,0.673696,-0.850217,-0.526432,0.932472,0.361242,0,0,0,1,0,0,0,0,0,0,0
Ballarat,2010-01-18,5.8,16.3,1.8,54.0,24.0,33.0,80.0,52.0,1010.7,1011.0,7.0,5.0,9.8,15.8,1.0,1.0,0.866025,0.5,0.0,1.0,-0.850217,0.526432,0.092268,0.995734,-0.850217,-0.526432,0,0,0,1,0,0,0,0,0,0,0
Ballarat,2010-01-19,7.9,20.9,1.2,37.0,22.0,17.0,57.0,51.0,1013.9,1012.0,3.0,5.0,11.6,17.1,1.0,0.0,0.866025,0.5,0.0,1.0,0.739009,-0.673696,-0.982973,0.18375,-0.850217,-0.526432,0,0,0,1,0,0,0,0,0,0,0
Ballarat,2010-01-20,6.2,26.7,0.0,48.0,11.0,28.0,71.0,31.0,1011.0,1009.7,2.0,7.0,14.3,26.2,0.0,0.0,0.866025,0.5,0.0,1.0,1.0,0.0,1.0,0.0,0.092268,0.995734,0,0,0,1,0,0,0,0,0,0,0
Ballarat,2010-01-21,12.5,31.0,0.0,41.0,2.0,26.0,68.0,27.0,1010.7,1008.6,2.0,8.0,17.5,29.4,0.0,0.0,0.866025,0.5,0.0,1.0,0.932472,0.361242,0.932472,0.361242,0.092268,0.995734,0,0,0,1,0,0,0,0,0,0,0
Ballarat,2010-01-22,17.5,35.4,0.0,81.0,22.0,37.0,31.0,13.0,1005.9,1003.6,7.0,8.0,25.6,32.8,0.0,0.0,0.866025,0.5,0.0,1.0,-0.602635,-0.798017,-0.982973,-0.18375,-0.982973,0.18375,0,0,0,1,0,0,0,0,0,0,0
Ballarat,2010-01-23,12.2,22.0,0.0,46.0,24.0,24.0,66.0,36.0,1012.2,1013.5,6.0,8.0,14.5,20.4,0.0,0.0,0.866025,0.5,0.0,1.0,0.739009,-0.673696,-0.602635,0.798017,0.092268,-0.995734,0,0,0,1,0,0,0,0,0,0,0
Ballarat,2010-01-24,6.8,25.8,0.0,43.0,26.0,17.0,61.0,30.0,1014.2,1012.9,0.0,8.0,13.5,24.2,0.0,0.0,0.866025,0.5,0.0,1.0,-0.273663,-0.961826,0.739009,0.673696,-0.273663,0.961826,0,0,0,1,0,0,0,0,0,0,0
Ballarat,2010-01-25,10.0,27.9,0.0,44.0,22.0,13.0,72.0,25.0,1013.3,1010.8,6.0,8.0,13.3,25.9,0.0,0.0,0.866025,0.5,0.0,1.0,-0.273663,-0.961826,0.739009,0.673696,-0.602635,-0.798017,0,0,0,1,0,0,0,0,0,0,0
Ballarat,2010-01-26,9.3,28.3,0.0,43.0,0.0,15.0,54.0,28.0,1011.3,1011.3,7.0,8.0,16.8,27.5,0.0,0.0,0.866025,0.5,0.0,1.0,-0.982973,-0.18375,0.739009,0.673696,-0.982973,-0.18375,0,0,0,1,0,0,0,0,0,0,0
Ballarat,2010-01-27,11.5,23.3,0.0,46.0,31.0,24.0,68.0,34.0,1014.8,1013.4,4.0,8.0,13.5,21.7,0.0,0.0,0.866025,0.5,0.0,1.0,-0.273663,-0.961826,0.739009,0.673696,-0.602635,-0.798017,0,0,0,1,0,0,0,0,0,0,0
Ballarat,2010-01-28,9.5,27.3,0.0,44.0,22.0,19.0,75.0,34.0,1010.0,1007.9,4.0,8.0,15.9,25.7,0.0,0.0,0.866025,0.5,0.0,1.0,-0.273663,-0.961826,0.739009,0.673696,-0.273663,0.961826,0,0,0,1,0,0,0,0,0,0,0
Ballarat,2010-01-29,12.6,22.6,0.0,50.0,31.0,30.0,71.0,40.0,1014.1,1014.5,7.0,8.0,13.6,21.2,0.0,0.0,0.866025,0.5,0.0,1.0,-0.850217,-0.526432,-0.602635,0.798017,-0.273663,0.961826,0,0,0,1,0,0,0,0,0,0,0
Ballarat,2010-01-30,10.6,32.7,0.0,57.0,15.0,24.0,54.0,26.0,1014.5,1011.8,0.0,8.0,20.3,30.1,0.0,0.0,0.866025,0.5,0.0,1.0,-0.273663,-0.961826,0.739009,-0.673696,-0.273663,-0.961826,0,0,0,1,0,0,0,0,0,0,0
Ballarat,2010-01-31,14.4,34.2,0.0,70.0,41.0,41.0,46.0,53.0,1009.9,1008.1,2.0,8.0,25.3,24.8,0.0,0.0,0.866025,0.5,0.0,1.0,-0.273663,0.961826,0.739009,-0.673696,0.445738,-0.895163,0,0,0,1,0,0,0,0,0,0,0
Ballarat,2010-02-01,11.9,26.3,0.0,61.0,33.0,31.0,67.0,35.0,1016.7,1014.4,1.0,8.0,14.4,24.4,0.0,0.0,0.5,0.866025,0.0,1.0,0.092268,-0.995734,-0.602635,-0.798017,-0.602635,-0.798017,0,0,0,1,0,0,0,0,0,0,0
Ballarat,2010-02-02,13.9,33.4,0.0,50.0,37.0,24.0,45.0,21.0,1014.6,1012.4,4.0,8.0,24.0,32.2,0.0,0.0,0.5,0.866025,0.0,1.0,-0.602635,0.798017,0.739009,-0.673696,-0.602635,0.798017,0,0,0,1,0,0,0,0,0,0,0
Ballarat,2010-02-03,17.9,32.4,0.0,56.0,37.0,24.0,41.0,27.0,1013.1,1009.6,3.0,1.0,24.1,30.2,0.0,0.0,0.5,0.866025,0.0,1.0,-0.602635,0.798017,0.739009,-0.673696,-0.850217,0.526432,0,0,0,1,0,0,0,0,0,0,0
Ballarat,2010-02-04,19.4,24.2,0.0,57.0,33.0,28.0,50.0,99.0,1008.6,1007.7,7.0,8.0,23.1,19.7,0.0,1.0,0.5,0.866025,0.0,1.0,-0.602635,0.798017,0.739009,-0.673696,0.445738,-0.895163,0,0,0,1,0,0,0,0,0,0,0
Ballarat,2010-02-05,13.1,21.5,5.4,52.0,28.0,30.0,90.0,49.0,1014.4,1014.8,7.0,5.0,13.9,20.1,1.0,0.0,0.5,0.866025,0.0,1.0,-0.982973,-0.18375,-0.602635,0.798017,0.092268,-0.995734,0,0,0,1,0,0,0,0,0,0,0
Ballarat,2010-02-06,10.5,22.4,0.0,61.0,43.0,43.0,65.0,59.0,1019.9,1019.2,1.0,8.0,13.4,20.6,0.0,0.0,0.5,0.866025,0.0,1.0,0.092268,-0.995734,0.739009,0.673696,-0.602635,0.798017,0,0,0,1,0,0,0,0,0,0,0
Ballarat,2010-02-07,11.5,32.4,0.0,46.0,9.0,11.0,63.0,31.0,1020.9,1018.7,0.0,1.0,20.4,30.5,0.0,0.0,0.5,0.866025,0.0,1.0,-0.273663,-0.961826,0.739009,-0.673696,0.092268,0.995734,0,0,0,1,0,0,0,0,0,0,0
Ballarat,2010-02-08,15.5,35.0,0.0,44.0,13.0,7.0,45.0,25.0,1020.9,1018.7,0.0,1.0,24.7,32.8,0.0,0.0,0.5,0.866025,0.0,1.0,-0.273663,-0.961826,0.739009,-0.673696,0.092268,0.995734,0,0,0,1,0,0,0,0,0,0,0
Ballarat,2010-02-09,16.2,34.0,0.0,43.0,26.0,9.0,55.0,32.0,1020.1,1018.0,3.0,8.0,26.1,31.9,0.0,0.0,0.5,0.866025,0.0,1.0,-0.850217,0.526432,-0.982973,-0.18375,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0
Ballarat,2010-02-10,19.0,34.7,0.2,72.0,20.0,50.0,53.0,68.0,1018.6,1016.2,5.0,6.0,27.4,21.0,0.0,1.0,0.5,0.866025,0.0,1.0,-0.850217,0.526432,-0.982973,-0.18375,-0.850217,-0.526432,0,0,0,1,0,0,0,0,0,0,0
Ballarat,2010-02-11,17.0,27.2,14.4,41.0,15.0,13.0,68.0,99.0,1014.4,1011.5,5.0,8.0,22.5,20.8,1.0,1.0,0.5,0.866025,0.0,1.0,-0.602635,-0.798017,-0.982973,-0.18375,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0
Ballarat,2010-02-12,14.6,20.0,5.4,41.0,15.0,22.0,97.0,63.0,1011.5,1011.5,8.0,8.0,15.7,19.7,1.0,0.0,0.5,0.866025,0.0,1.0,-0.850217,-0.526432,-0.982973,0.18375,0.092268,-0.995734,0,0,0,1,0,0,0,0,0,0,0
Ballarat,2010-02-13,13.2,22.7,0.2,41.0,22.0,20.0,87.0,54.0,1011.5,1009.5,7.0,1.0,14.3,21.0,0.0,0.0,0.5,0.866025,0.0,1.0,-0.982973,-0.18375,-0.273663,0.961826,-0.602635,-0.798017,0,0,0,1,0,0,0,0,0,0,0
Ballarat,2010-02-14,11.1,26.5,0.0,46.0,13.0,20.0,99.0,53.0,1008.9,1006.8,8.0,6.0,14.3,23.4,0.0,0.0,0.5,0.866025,0.0,1.0,-0.273663,-0.961826,-0.602635,0.798017,0.092268,-0.995734,0,0,0,1,0,0,0,0,0,0,0
Ballarat,2010-02-15,14.3,24.2,0.0,56.0,37.0,30.0,82.0,56.0,1012.8,1014.1,5.0,8.0,17.6,21.8,0.0,0.0,0.5,0.866025,0.0,1.0,-0.273663,-0.961826,0.739009,0.673696,-0.273663,0.961826,0,0,0,1,0,0,0,0,0,0,0
Ballarat,2010-02-16,13.5,25.9,0.0,56.0,39.0,24.0,68.0,36.0,1015.9,1015.6,0.0,8.0,16.0,24.8,0.0,0.0,0.5,0.866025,0.0,1.0,-0.273663,-0.961826,0.739009,0.673696,-0.602635,0.798017,0,0,0,1,0,0,0,0,0,0,0
Ballarat,2010-02-17,11.4,26.0,0.0,43.0,15.0,28.0,96.0,33.0,1016.8,1017.2,5.0,8.0,14.5,25.1,0.0,0.0,0.5,0.866025,0.0,1.0,-0.982973,-0.18375,-0.602635,0.798017,-0.273663,0.961826,0,0,0,1,0,0,0,0,0,0,0
Ballarat,2010-02-18,13.2,26.1,0.0,52.0,37.0,22.0,66.0,35.0,1022.0,1020.6,2.0,8.0,15.7,25.0,0.0,0.0,0.5,0.866025,0.0,1.0,-0.273663,-0.961826,0.739009,0.673696,-0.602635,0.798017,0,0,0,1,0,0,0,0,0,0,0
Ballarat,2010-02-19,11.3,29.7,0.0,54.0,35.0,28.0,54.0,31.0,1021.1,1018.2,0.0,8.0,20.3,28.7,0.0,0.0,0.5,0.866025,0.0,1.0,-0.602635,0.798017,0.739009,-0.673696,0.445738,-0.895163,0,0,0,1,0,0,0,0,0,0,0
Ballarat,2010-02-20,17.8,32.8,0.0,70.0,31.0,31.0,39.0,24.0,1015.3,1010.9,2.0,8.0,22.8,30.3,0.0,0.0,0.5,0.866025,0.0,1.0,-0.602635,-0.798017,-0.982973,-0.18375,-0.273663,-0.961826,0,0,0,1,0,0,0,0,0,0,0
Ballarat,2010-02-21,15.9,32.5,0.0,56.0,9.0,26.0,80.0,24.0,1011.3,1008.9,8.0,8.0,17.2,31.3,0.0,0.0,0.5,0.866025,0.0,1.0,0.932472,0.361242,-0.850217,-0.526432,0.445738,0.895163,0,0,0,1,0,0,0,0,0,0,0
Ballarat,2010-02-22,13.2,24.7,0.0,63.0,13.0,31.0,74.0,36.0,1012.0,1010.3,6.0,2.0,15.0,23.5,0.0,0.0,0.5,0.866025,0.0,1.0,0.739009,0.673696,0.445738,-0.895163,0.092268,0.995734,0,0,0,1,0,0,0,0,0,0,0
Ballarat,2010-02-23,6.6,22.0,0.4,46.0,19.0,22.0,72.0,38.0,1020.4,1019.8,1.0,1.0,12.0,21.2,0.0,0.0,0.5,0.866025,0.0,1.0,-0.982973,-0.18375,-0.602635,0.798017,0.092268,-0.995734,0,0,0,1,0,0,0,0,0,0,0
Ballarat,2010-02-24,9.4,24.3,0.0,48.0,28.0,17.0,73.0,28.0,1021.4,1020.8,0.0,8.0,12.7,23.2,0.0,0.0,0.5,0.866025,0.0,1.0,-0.273663,-0.961826,0.739009,0.673696,-0.602635,-0.798017,0,0,0,1,0,0,0,0,0,0,0
Ballarat,2010-02-25,11.0,28.4,0.0,50.0,30.0,19.0,65.0,34.0,1024.1,1022.1,0.0,8.0,14.8,27.1,0.0,0.0,0.5,0.866025,0.0,1.0,-0.273663,-0.961826,-0.602635,-0.798017,-0.602635,-0.798017,0,0,0,1,0,0,0,0,0,0,0
Ballarat,2010-02-26,12.0,31.0,0.0,44.0,28.0,28.0,53.0,31.0,1022.2,1018.4,2.0,1.0,20.6,29.4,0.0,0.0,0.5,0.866025,0.0,1.0,-0.273663,0.961826,0.739009,-0.673696,-0.982973,0.18375,0,0,0,1,0,0,0,0,0,0,0
Ballarat,2010-02-27,16.5,20.7,0.0,43.0,19.0,26.0,99.0,82.0,1017.5,1018.4,8.0,8.0,16.6,17.0,0.0,0.0,0.5,0.866025,0.0,1.0,-0.273663,-0.961826,0.092268,0.995734,-0.273663,0.961826,0,0,0,1,0,0,0,0,0,0,0
Ballarat,2010-02-28,9.9,18.9,0.0,59.0,26.0,31.0,68.0,40.0,1021.0,1020.5,3.0,8.0,12.2,17.8,0.0,0.0,0.5,0.866025,0.0,1.0,-0.982973,-0.18375,-0.602635,0.798017,-0.273663,0.961826,0,0,0,1,0,0,0,0,0,0,0
Ballarat,2010-03-01,7.4,18.8,0.0,69.0,46.0,37.0,56.0,45.0,1021.7,1021.4,1.0,8.0,10.9,17.2,0.0,0.0,0.0,1.0,0.0,1.0,-0.982973,-0.18375,-0.273663,0.961826,-0.602635,-0.798017,0,0,0,1,0,0,0,0,0,0,0
Ballarat,2010-03-02,10.1,22.0,0.0,54.0,33.0,24.0,68.0,42.0,1021.3,1019.1,6.0,8.0,12.8,21.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.982973,-0.18375,0.739009,0.673696,-0.273663,0.961826,0,0,0,1,0,0,0,0,0,0,0
Ballarat,2010-03-03,11.5,29.6,0.0,52.0,19.0,13.0,71.0,29.0,1018.5,1015.1,0.0,8.0,15.3,27.1,0.0,0.0,0.0,1.0,0.0,1.0,-0.273663,-0.961826,-0.602635,-0.798017,-0.982973,0.18375,0,0,0,1,0,0,0,0,0,0,0
Ballarat,2010-03-04,10.6,27.8,0.0,43.0,15.0,20.0,52.0,36.0,1012.8,1009.7,3.0,8.0,20.3,27.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.602635,0.798017,0.739009,-0.673696,-0.273663,-0.961826,0,0,0,1,0,0,0,0,0,0,0
Ballarat,2010-03-05,16.7,22.8,0.0,37.0,17.0,15.0,60.0,99.0,1006.2,1004.1,7.0,8.0,21.2,19.1,0.0,1.0,0.0,1.0,0.0,1.0,0.445738,0.895163,0.445738,0.895163,-0.273663,-0.961826,0,0,0,1,0,0,0,0,0,0,0
Ballarat,2010-03-06,15.1,19.5,33.4,30.0,7.0,17.0,82.0,95.0,1010.2,1009.7,5.0,7.0,15.6,18.2,1.0,1.0,0.0,1.0,0.0,1.0,-0.273663,-0.961826,-0.982973,0.18375,-0.602635,0.798017,0,0,0,1,0,0,0,0,0,0,0
Ballarat,2010-03-07,14.4,23.1,20.0,43.0,11.0,19.0,73.0,85.0,1012.0,1010.6,7.0,8.0,16.8,18.5,1.0,1.0,0.0,1.0,0.0,1.0,-0.982973,0.18375,-0.273663,-0.961826,-0.982973,0.18375,0,0,0,1,0,0,0,0,0,0,0
Ballarat,2010-03-08,11.8,19.0,36.4,52.0,20.0,37.0,99.0,83.0,1005.2,1003.3,8.0,8.0,13.5,14.0,1.0,1.0,0.0,1.0,0.0,1.0,-0.273663,0.961826,-0.982973,-0.18375,-0.982973,0.18375,0,0,0,1,0,0,0,0,0,0,0
Ballarat,2010-03-09,11.1,15.0,11.8,54.0,28.0,24.0,91.0,58.0,1013.7,1017.6,6.0,8.0,12.2,13.7,1.0,1.0,0.0,1.0,0.0,1.0,0.739009,0.673696,1.0,0.0,-0.850217,-0.526432,0,0,0,1,0,0,0,0,0,0,0
Ballarat,2010-03-10,8.8,16.4,1.2,43.0,19.0,30.0,69.0,63.0,1026.4,1028.0,8.0,8.0,10.1,13.5,1.0,0.0,0.0,1.0,0.0,1.0,-0.850217,-0.526432,-0.982973,0.18375,0.092268,-0.995734,0,0,0,1,0,0,0,0,0,0,0
Ballarat,2010-03-11,7.6,19.1,0.0,48.0,28.0,24.0,77.0,53.0,1032.7,1032.5,2.0,4.0,11.6,18.1,0.0,0.0,0.0,1.0,0.0,1.0,-0.273663,-0.961826,-0.273663,0.961826,-0.273663,0.961826,0,0,0,1,0,0,0,0,0,0,0
Ballarat,2010-03-12,10.4,23.4,0.0,39.0,15.0,9.0,69.0,43.0,1036.3,1034.2,3.0,8.0,14.2,21.8,0.0,0.0,0.0,1.0,0.0,1.0,-0.273663,-0.961826,-0.602635,-0.798017,0.739009,-0.673696,0,0,0,1,0,0,0,0,0,0,0
Ballarat,2010-03-13,9.2,24.5,0.0,35.0,19.0,15.0,67.0,38.0,1034.8,1031.7,0.0,8.0,16.0,22.2,0.0,0.0,0.0,1.0,0.0,1.0,-0.273663,0.961826,0.739009,-0.673696,-0.273663,-0.961826,0,0,0,1,0,0,0,0,0,0,0
